27.0,0.0,0.0,0.0,0.0,0.0,14658.0,0.0,44415.75833333333,43295.12923076927
28.0,1.0,0.0,0.0,0.0,0.0,4028.0,0.0,27739.030555555542,26888.1915492958
47.0,0.0,1.0,30060.0,60.0,2.0,4353.0,0.0,21519.471153846152,21465.623999999985
25.0,0.0,1.0,0.0,0.0,0.0,8351.0,0.0,23053.28983050847,22581.765517241383
41.0,1.0,1.0,0.0,0.0,0.0,1240.0,0.0,23813.329629629632,22637.463999999993
40.0,0.0,1.0,0.0,0.0,0.0,3432.0,0.0,17138.306382978728,16241.124444444433
32.0,1.0,0.0,0.0,0.0,0.0,3023.0,0.0,26223.976923076927,25404.240625000017
53.0,0.0,1.0,0.0,0.0,0.0,5429.0,0.0,27934.49130434782,26924.991176470612
57.0,0.0,1.0,0.0,0.0,0.0,8818.0,0.0,19914.88970588235,19021.80895522388
56.0,1.0,1.0,0.0,0.0,0.0,3850.0,0.0,20337.852941176472,19224.04
56.0,1.0,1.0,0.0,0.0,0.0,3835.0,0.0,17143.411320754716,16355.20769230768
28.0,0.0,1.0,0.0,0.0,0.0,1474.0,0.0,5435.371428571428,3934.7846153846176
59.0,0.0,1.0,0.0,0.0,0.0,9131.0,0.0,21184.815999999995,20417.27826086956
52.0,0.0,1.0,0.0,0.0,0.0,9921.0,0.0,21237.34464285714,20788.745454545446
34.0,1.0,1.0,0.0,0.0,0.0,5938.0,0.0,17604.961224489798,16409.86808510637
31.0,0.0,1.0,0.0,0.0,0.0,2840.0,0.0,6936.678947368421,6152.628571428571
58.0,1.0,1.0,105804.0,36.0,1.0,2938.7,2.0,19416.751388888886,17547.925714285717
48.0,1.0,1.0,396120.0,60.0,2.0,6601.7,2.0,43045.64222222222,31252.595454545426
32.0,1.0,1.0,37944.0,36.0,2.0,1054.0,2.0,26149.238709677422,23915.299999999992
24.0,1.0,1.0,0.0,0.0,0.0,7114.0,0.0,25775.783333333336,24984.15172413792
23.0,1.0,1.0,0.0,0.0,0.0,1878.0,0.0,5502.696666666666,3960.961538461541
47.0,0.0,0.0,0.0,0.0,0.0,851.0,0.0,21961.907142857144,19949.31538461538
25.0,0.0,1.0,0.0,0.0,0.0,4545.0,0.0,28200.0918367347,26544.84166666666
64.0,1.0,1.0,0.0,0.0,0.0,1962.0,0.0,5257.7625,3642.281481481483
39.0,0.0,1.0,0.0,0.0,0.0,2027.0,0.0,6257.0055555555555,4117.199999999999
30.0,0.0,1.0,0.0,0.0,0.0,3060.0,0.0,18107.838461538464,17729.54166666666
51.0,0.0,1.0,0.0,0.0,0.0,6741.0,0.0,19527.107042253516,19286.000000000004
27.0,0.0,0.0,0.0,0.0,0.0,3175.0,0.0,25299.942857142858,24366.151515151505
45.0,0.0,1.0,0.0,0.0,0.0,1774.0,0.0,24760.3868852459,23568.96000000001
50.0,1.0,1.0,0.0,0.0,0.0,3408.0,0.0,15627.781818181817,14708.680000000002
41.0,0.0,1.0,0.0,0.0,0.0,3962.0,0.0,35157.60476190477,32830.455
25.0,0.0,1.0,0.0,0.0,0.0,2676.0,0.0,25546.62388059702,25700.624615384637
61.0,0.0,1.0,290820.0,60.0,2.0,3318.0,0.0,21337.399999999998,19627.74666666667
32.0,0.0,1.0,0.0,0.0,0.0,12524.0,0.0,42264.564285714296,37806.4363636364
53.0,1.0,1.0,0.0,0.0,0.0,5472.0,0.0,26809.2,25222.607407407395
63.0,0.0,1.0,0.0,0.0,0.0,2995.0,0.0,25027.278947368428,24422.457142857147
41.0,1.0,1.0,0.0,0.0,0.0,8744.0,0.0,24164.93448275862,23710.06666666666
41.0,1.0,1.0,0.0,0.0,0.0,5262.0,0.0,10258.84193548387,8954.107142857147
50.0,0.0,1.0,0.0,0.0,0.0,8417.0,0.0,20109.191999999992,19124.29387755101
23.0,1.0,0.0,293880.0,60.0,4.0,4898.2,2.0,39286.70526315789,36381.45714285713
37.0,1.0,1.0,0.0,0.0,0.0,4278.0,0.0,11184.096825396826,10703.872131147531
36.0,0.0,1.0,0.0,0.0,0.0,1488.0,0.0,21533.2125,21302.156521739118
26.0,0.0,1.0,0.0,0.0,0.0,3573.0,0.0,21882.015789473688,21383.282352941176
58.0,1.0,1.0,86184.0,12.0,1.0,7182.5,2.0,47203.69705882354,38544.25454545454
63.0,1.0,1.0,0.0,0.0,0.0,1542.0,0.0,6027.218032786886,5745.9929824561395
33.0,1.0,1.0,0.0,0.0,0.0,484.0,0.0,18338.500000000004,17152.307692307695
57.0,0.0,1.0,0.0,0.0,0.0,6746.0,0.0,26715.888888888894,25712.363934426245
61.0,0.0,1.0,214596.0,36.0,2.0,5961.0,2.0,51908.6761904762,46197.14999999999
51.0,1.0,1.0,0.0,0.0,0.0,4554.0,0.0,22711.260714285712,21190.68461538461
45.0,0.0,1.0,0.0,0.0,0.0,6927.0,0.0,13663.987096774197,12742.758620689654
35.0,0.0,1.0,0.0,0.0,0.0,4619.9,1.0,42965.44255319147,35050.434782608696
24.0,1.0,1.0,92400.0,12.0,1.0,7699.8,2.0,26119.062500000004,22254.7870967742
46.0,0.0,1.0,0.0,0.0,0.0,9871.0,0.0,24242.27,22889.210526315783
50.0,0.0,1.0,0.0,0.0,0.0,5207.0,0.0,23181.376056338027,22679.50724637683
27.0,1.0,1.0,0.0,0.0,0.0,9788.0,0.0,26940.800000000003,24939.449999999997
55.0,0.0,1.0,61560.0,12.0,1.0,5129.5,2.0,33488.25277777777,30916.485714285714
21.0,0.0,1.0,0.0,0.0,0.0,9921.0,0.0,25744.839285714286,24862.37777777777
28.0,0.0,1.0,0.0,0.0,0.0,8468.0,0.0,35727.09285714286,28990.507692307696
29.0,1.0,1.0,0.0,0.0,0.0,7552.0,0.0,23018.432142857142,20976.192592592583
33.0,1.0,1.0,170256.0,24.0,1.0,5922.0,0.0,26344.9676923077,26026.942857142873
58.0,0.0,1.0,0.0,0.0,0.0,4838.0,0.0,55948.0625,50548.490909090906
34.0,1.0,1.0,0.0,0.0,0.0,3165.0,0.0,27138.760000000002,27558.555555555547
57.0,0.0,1.0,0.0,0.0,0.0,8524.0,0.0,14713.027777777777,12855.450000000003
47.0,1.0,1.0,182040.0,60.0,2.0,3034.0,2.0,44622.773999999976,40091.844897959214
31.0,1.0,0.0,0.0,0.0,0.0,4103.8,1.0,52694.30857142858,44747.77941176476
28.0,1.0,1.0,92976.0,24.0,1.0,3873.7,2.0,49259.96249999998,42190.784615384604
52.0,0.0,1.0,0.0,0.0,0.0,4876.0,0.0,19584.07567567568,18934.18857142856
36.0,0.0,1.0,0.0,0.0,0.0,2324.2,1.0,39715.49259259259,32387.11538461537
41.0,0.0,0.0,0.0,0.0,0.0,5538.0,0.0,46804.94084507043,41087.42857142857
